Protein	Term
P10747	GO:0005887
Q86WV6	GO:0005741
Q86WV6	GO:0030176
Q86WV6	GO:0000139
Q86WV6	GO:0005789
Q86WV6	GO:0005886
Q86WV6	GO:0005776
Q14439	GO:0005887
Q14439	GO:0005886
A0A1W2PN81	GO:0005887
Q5BJH7	GO:0005783
P29508	GO:0070062
P78537	GO:0005759
P78537	GO:0005758
Q96AY3	GO:0005783
Q8WUP2	GO:0001725
Q6UWY2	GO:0035578
P07911	GO:0070062
P07911	GO:0016324
P07911	GO:0016323
P51690	GO:0005794
P51690	GO:0070062
H7C241	GO:0005886
P51970	GO:0005739
Q14CB8	GO:0005886
O43692	GO:0070062
Q5QJE6	GO:0005730
Q5QJE6	GO:0005694
P43121	GO:0009897
P43121	GO:0005886
B0YJ81	GO:0030176
B0YJ81	GO:0005789
P08709	GO:0005796
P08709	GO:0062023
P08709	GO:0005886
C9JDP6	GO:0005886
P18085	GO:0070062
P18085	GO:0005886
Q16254	GO:0090575
Q14554	GO:0005783
Q14554	GO:0005789
Q6P5W5	GO:0005887
Q6P5W5	GO:0005886
Q9BUP3	GO:0005635
Q04917	GO:0070062
P23141	GO:0005783
P23141	GO:0005811
P04798	GO:0005789
Q96DR8	GO:0005796
Q96DR8	GO:0005886
A1L3X0	GO:0030176
A1L3X0	GO:0005783
A1L3X0	GO:0005789
Q9NP85	GO:0005887
Q9NP85	GO:0070062
Q9NP85	GO:0005886
P52566	GO:0070062
P82980	GO:0070062
Q4U2R8	GO:0005887
Q4U2R8	GO:0016323
Q4U2R8	GO:0070062
Q4U2R8	GO:0005886
Q9NSD5	GO:0005887
Q9NSD5	GO:0070062
Q9NSD5	GO:0005886
A4D1P6	GO:0031901
A4D1P6	GO:0031902
Q05BQ5	GO:0000786
Q9UHL0	GO:0010494
P29965	GO:0005794
P29965	GO:0005887
P29965	GO:0005886
O75943	GO:0000781
O75943	GO:0005730
P61812	GO:0031093
P61812	GO:0062023
P82675	GO:0005763
P82675	GO:0005739
P20292	GO:0005635
P11021	GO:0005793
P11021	GO:0005783
P11021	GO:0030176
P11021	GO:0005789
P11021	GO:0070062
P11021	GO:0005739
Q92908	GO:0031965
P53801	GO:0070062
O00258	GO:0005783
O00258	GO:0005789
P43307	GO:0005783
P43307	GO:0005789
P46091	GO:0005887
P46091	GO:0005886
Q9NRP0	GO:0005789
Q14165	GO:0005789
Q14165	GO:0035579
Q14165	GO:0005886
Q96B97	GO:0005886
Q9H9L7	GO:0031965
P06703	GO:0005635
P06703	GO:0062023
P06703	GO:0070062
P06703	GO:0005886
P06703	GO:0031234
Q92845	GO:0015630
Q92845	GO:0005813
O43752	GO:0005794
O43752	GO:0005802
O43752	GO:0000139
O43752	GO:0032588
O43752	GO:0031201
O43752	GO:0005769
O43752	GO:0005886
Q9H9H5	GO:0005801
O43502	GO:0005739
Q8N8S7	GO:0005925
Q8N8S7	GO:0005886
O95429	GO:0005886
Q9NR55	GO:0005730
P40121	GO:0015629
P40121	GO:0005730
P40121	GO:0070062
P40121	GO:0005814
O95497	GO:0005886
Q6ZMR3	GO:0070062
O43557	GO:0005886
P36542	GO:0005739
P07711	GO:0005794
P07711	GO:0043202
P07711	GO:0062023
P07711	GO:0070062
P07711	GO:0005764
P07711	GO:0005886
Q7KZN9	GO:0005743
Q8N6T3	GO:0000139
Q6ZSM3	GO:0005887
O60711	GO:0005925
O60711	GO:0016607
P43007	GO:0005887
P43007	GO:0070062
P43007	GO:0005813
P43007	GO:0005886
Q8NET8	GO:0005887
Q8NET8	GO:0005886
P51687	GO:0005759
P51687	GO:0005739
Q99633	GO:0046540
P43686	GO:0000502
Q8WVR3	GO:0072686
Q8WVR3	GO:0005886
P49914	GO:0005739
Q9BQC6	GO:0005743
Q9BQC6	GO:0005739
Q9H9J2	GO:0005743
Q9H9J2	GO:0005739
Q9H9J2	GO:0005886
A6NHG4	GO:0070062
P04234	GO:0009897
P04234	GO:0005886
P09455	GO:0005811
Q9BVA0	GO:0005886
P42685	GO:0035578
P42685	GO:0070062
P42685	GO:0031234
P42685	GO:0035580
Q9UHK6	GO:0005886
Q9UHK6	GO:0005782
Q9UHK6	GO:0005739
Q16222	GO:0005886
Q9H9H4	GO:0070062
Q8NCL4	GO:0005794
Q86UX7	GO:0070062
Q86UX7	GO:0031093
P19086	GO:0005783
P19086	GO:0005635
P19086	GO:0005834
P19086	GO:0005886
P17405	GO:0070062
P17405	GO:0043202
P17405	GO:0005764
P17405	GO:0005886
O14966	GO:0005802
O14966	GO:0005801
O14966	GO:0055037
O14966	GO:0070062
O14966	GO:0005769
O14966	GO:0005739
P30838	GO:0005783
P30838	GO:0005886
Q5T2W1	GO:0070062
Q5T2W1	GO:0016324
Q5T2W1	GO:0005886
P26447	GO:0062023
P26447	GO:0070062
Q06481	GO:0070062
Q06481	GO:0005886
P43631	GO:0005886
Q07021	GO:0005759
Q07021	GO:0005886
Q9NYG8	GO:0005887
Q9NYG8	GO:0005886
O00232	GO:1904813
O00232	GO:0070062
O00232	GO:0000502
Q01344	GO:0009897
Q01344	GO:0005886
Q8N4N8	GO:0005730
Q8N4N8	GO:0005813
Q8N4N8	GO:0072686
Q8N4N8	GO:0015630
Q53T94	GO:0005730
Q92959	GO:0005887
Q92959	GO:0005886
Q9BR77	GO:0005813
P35858	GO:0070062
Q9UPU9	GO:0000932
O95297	GO:0005925
O95297	GO:0005886
A0A0B4J1X8	GO:0009897
A0A0B4J1X8	GO:0042571
Q5JW98	GO:0005887
P46779	GO:0022625
P46779	GO:0070062
P46779	GO:0030425
P46779	GO:0022626
O75746	GO:0005743
O75746	GO:0005739
Q9BUL8	GO:0005794
Q9BUL8	GO:0070062
Q9NYB0	GO:0000781
P62837	GO:0070062
P04198	GO:0005730
Q4VC39	GO:0005739
Q9Y336	GO:0005887
Q9Y336	GO:0005886
Q9UNW8	GO:0005886
Q8NGS4	GO:0005887
Q567V2	GO:0005743
Q567V2	GO:0005739
Q11203	GO:0000139
P83876	GO:0071005
P83876	GO:0031965
P83876	GO:0046540
Q5VST6	GO:0005886
P0C672	GO:0005887
Q8NGU9	GO:0005887
Q8NGU9	GO:0005886
P02656	GO:0070062
P02656	GO:0005769
P02656	GO:0062023
Q8NEP3	GO:0016607
Q8NEP3	GO:0005886
P23368	GO:0005759
P23368	GO:0005739
P04844	GO:0005783
P04844	GO:0005789
P14314	GO:0005783
P61019	GO:0005794
P61019	GO:0000139
P61019	GO:0070062
P82909	GO:0005743
P0C025	GO:0005777
Q8WYQ3	GO:0005758
Q8WYQ3	GO:0005739
Q96JB8	GO:0005912
Q96JB8	GO:0015629
Q96JB8	GO:0005886
Q04844	GO:0005887
Q04844	GO:0005886
Q9H307	GO:0016607
Q9H307	GO:0005886
O15145	GO:0005925
O15145	GO:0030027
O15145	GO:0070062
O15145	GO:0015629
Q8TC44	GO:0036064
Q8TC44	GO:0005813
Q8TC44	GO:0005814
P82932	GO:0005743
P82932	GO:0005739
P12645	GO:0070062
Q9UJY5	GO:0031901
Q9UJY5	GO:0005794
Q9UJY5	GO:0005802
Q9UJY5	GO:0005769
Q53GS7	GO:0005635
Q53GS7	GO:0005813
Q53GS7	GO:0005730
Q53GS7	GO:0005643
Q53GS7	GO:0036064
Q53GS7	GO:0031965
Q53GS7	GO:0005814
P12319	GO:0005887
Q9HB65	GO:0005730
Q53HI1	GO:0030173
O14901	GO:0005925
O95471	GO:0005886
P17014	GO:0005813
Q9NPG8	GO:0005783
Q9NPG8	GO:0005794
Q9NZ32	GO:1904813
Q6UWN0	GO:0005886
A0A0C4DH38	GO:0009897
A0A0C4DH38	GO:0042571
Q9BVL2	GO:0005643
Q9BVL2	GO:0005635
Q96JJ6	GO:0005789
Q96JJ6	GO:0005886
Q15475	GO:0005730
P05362	GO:0005925
P05362	GO:0062023
P05362	GO:0005887
P05362	GO:0070062
P05362	GO:0005886
Q13492	GO:0005769
Q13492	GO:0008021
Q13492	GO:0005886
Q13492	GO:0043025
Q9UJU6	GO:0005884
Q9UJU6	GO:1904813
Q9UJU6	GO:0030425
Q9UJU6	GO:0014069
Q9UJU6	GO:0030027
Q9UJU6	GO:0070062
Q8N131	GO:0009897
P00338	GO:0070062
Q8WWU5	GO:0001669
Q15256	GO:0005886
Q96LK0	GO:0036064
Q96LK0	GO:0005814
P35410	GO:0005886
Q9UKA2	GO:0005758
Q9UKA2	GO:0016607
Q9UKA2	GO:0019005
O43246	GO:0005886
Q8TDF6	GO:0005886
Q5HYK7	GO:0005886
A8MWL6	GO:0030672
P14784	GO:0009897
P14784	GO:0005887
P14784	GO:0005886
O14569	GO:0005783
O43815	GO:0030425
Q9UKC9	GO:0019005
Q9UHL4	GO:0035578
Q9UHL4	GO:0005794
Q9UHL4	GO:0070062
P03923	GO:0005747
P03923	GO:0005743
Q3V5L5	GO:0005794
Q96S52	GO:0005789
Q02127	GO:0005743
Q02127	GO:0005739
Q9Y221	GO:0005730
Q6FI81	GO:0005730
O14792	GO:0005796
Q8WU20	GO:0005887
Q8WU20	GO:0005886
Q9H7T9	GO:0005813
Q9NWU1	GO:0005739
P12955	GO:0070062
P0C7M3	GO:0005789
Q96SZ6	GO:0005739
O96020	GO:0005813
O96020	GO:0000307
O95926	GO:0016607
O95926	GO:0071013
Q8WWR8	GO:0043202
Q8WWR8	GO:0005764
Q6P4A7	GO:0031305
Q6P4A7	GO:0005739
Q96AG3	GO:0005741
Q08722	GO:0035579
Q08722	GO:0005887
Q08722	GO:0070821
Q08722	GO:0070062
Q3SX64	GO:0005881
Q7Z412	GO:0005777
P17861	GO:0090575
Q6NXR0	GO:0005789
P17706	GO:0005783
P17706	GO:0005793
P17706	GO:0005886
P05452	GO:0070062
P05452	GO:0062023
Q15116	GO:0009897
Q15116	GO:0005886
Q8NH94	GO:0005886
Q9Y5S1	GO:0005887
Q9Y5S1	GO:0005886
O75629	GO:0035578
O75629	GO:0070062
Q96MB7	GO:0005886
O75084	GO:0055038
O75084	GO:0005886
P54646	GO:0005794
P54646	GO:0016607
P61769	GO:0005925
P61769	GO:0005794
P61769	GO:1904724
P61769	GO:0012507
P61769	GO:0000139
P61769	GO:0031901
P61769	GO:0055038
P61769	GO:0070062
P61769	GO:0005886
Q10981	GO:0005794
Q10981	GO:0000139
Q10981	GO:0070062
Q96FF9	GO:0005694
P62891	GO:0022625
P62891	GO:0022626
Q15910	GO:0000781
P21554	GO:0005887
P21554	GO:0015629
P21554	GO:0005886
O43172	GO:0071005
O43172	GO:0016607
O43172	GO:0046540
O95754	GO:0005783
O95754	GO:0005887
O95754	GO:0005886
Q9Y6K0	GO:0005789
P17980	GO:1904813
P17980	GO:0000502
P30556	GO:0005887
P30556	GO:0005886
P08100	GO:0005794
P08100	GO:0005887
P08100	GO:0000139
P08100	GO:0005886
A0A0B4J1V7	GO:0009897
A0A0B4J1V7	GO:0042571
Q96RQ3	GO:0005759
Q96RQ3	GO:0005739
P20749	GO:0005886
Q8NG98	GO:0005886
P25105	GO:0005887
P25105	GO:0070821
P25105	GO:0005886
Q9ULV8	GO:0005886
Q6ZUX7	GO:0005886
P00167	GO:0005789
P00167	GO:0005741
O75871	GO:0005887
O75871	GO:0005886
O96007	GO:0016607
Q9Y6A1	GO:0005783
Q9Y6A1	GO:0005789
Q9BZ23	GO:0005758
Q9BZ23	GO:0005739
P51114	GO:0005730
P51114	GO:0014069
P51114	GO:0030424
P51114	GO:0043025
P43897	GO:0005759
P43897	GO:0005739
Q92484	GO:0070062
Q8N428	GO:0005794
O95196	GO:0005794
O95196	GO:0005887
O95196	GO:0005796
B2RXF5	GO:0005886
P31268	GO:0031965
Q969X6	GO:0005694
Q9BTV4	GO:0005794
Q8NC60	GO:0005739
Q8WVI0	GO:0031305
Q86Y39	GO:0005747
Q86Y39	GO:0005743
Q9NVH6	GO:0005739
O14879	GO:0005739
Q9UDY4	GO:0005886
Q92536	GO:0005887
Q92536	GO:0005886
Q53F19	GO:0016607
Q5JTV8	GO:0031965
P00748	GO:0070062
P00748	GO:0062023
P00748	GO:0005886
Q6UX41	GO:0009897
P21246	GO:0005783
Q9BQ31	GO:0005794
Q9BQ31	GO:0008076
Q9BQ31	GO:0005886
O14656	GO:0005635
O14656	GO:0005783
O14656	GO:0070062
O14656	GO:0008021
P61353	GO:0005730
P61353	GO:0022626
P61353	GO:0022625
P61353	GO:0070062
P14649	GO:0070062
Q9H553	GO:0005789
Q15459	GO:0071013
Q15459	GO:0016607
Q15459	GO:0071005
P62979	GO:0022627
P62979	GO:0022626
P62979	GO:0005789
P62979	GO:0070062
P62979	GO:0005886
Q5VZM2	GO:0005764
Q8WTT0	GO:0101003
Q8WTT0	GO:0070821
Q8WTT0	GO:0005886
P30559	GO:0005887
P30559	GO:0005886
Q9Y5J5	GO:0005886
P05556	GO:0005925
P05556	GO:0070062
P05556	GO:0005886
Q8NFA2	GO:0005886
Q9BY49	GO:0005777
Q86VI4	GO:0005769
Q86VI4	GO:0005764
Q86VI4	GO:0005886
P31997	GO:0035577
P31997	GO:0035579
P31997	GO:0070821
P31997	GO:0070062
P31997	GO:0005886
Q93063	GO:0005789
Q93063	GO:0000139
Q93063	GO:0070062
Q9H845	GO:0030425
Q14642	GO:0005886
P51570	GO:0070062
Q6ZNX1	GO:0005694
Q3SXM5	GO:0045111
Q3SXM5	GO:0005739
Q01726	GO:0005887
Q01726	GO:0005886
Q6UX01	GO:0005789
Q6UX01	GO:0005887
Q6UX01	GO:0005886
P24864	GO:0005813
P24864	GO:0000307
Q5M8T2	GO:0005794
Q5T2E6	GO:0000139
Q8WUM9	GO:0005887
Q9UJ14	GO:0005886
O75251	GO:0005759
O75251	GO:0005747
P34925	GO:0005887
P34925	GO:0005886
Q5H9M0	GO:0070062
Q96A83	GO:0062023
Q96A83	GO:0005886
A0A075B6R0	GO:0009897
Q13519	GO:0043025
Q13519	GO:0030425
Q13519	GO:0005886
P40926	GO:0070062
P40926	GO:0005759
P40926	GO:0005739
Q99720	GO:0005783
Q99720	GO:0005635
Q99720	GO:0014069
Q658L1	GO:0005814
P34913	GO:0070062
P34913	GO:0005782
P34913	GO:0005777
P20810	GO:0005783
Q16775	GO:0005739
Q9NV92	GO:0005783
Q9NV92	GO:0005794
Q9NV92	GO:0005739
P50897	GO:0005794
P50897	GO:0043202
P50897	GO:0030424
P50897	GO:0070062
P50897	GO:0008021
Q6UWT4	GO:0070062
Q6NT76	GO:0000781
Q6NT76	GO:0005813
Q11201	GO:0070062
Q11201	GO:0032588
O00624	GO:0005887
O00624	GO:0005764
Q8WVN6	GO:0070062
Q9NZ53	GO:0005887
Q9NZ53	GO:0005796
P28289	GO:0005884
Q9H079	GO:0005730
Q8TCG2	GO:0005802
Q8TCG2	GO:0000139
Q8TCG2	GO:0031901
Q8TCG2	GO:0005789
Q8TCG2	GO:0005886
Q9UHB9	GO:0005925
O14763	GO:0005886
O75419	GO:0036064
O75419	GO:0005813
P78562	GO:0005887
Q9UIV8	GO:0005730
Q9UIV8	GO:0070062
Q9UIV8	GO:0043202
Q8WXD0	GO:0005887
Q8WXD0	GO:0005886
P00846	GO:0005743
P15090	GO:0005811
P15090	GO:0070062
Q6UW60	GO:0030173
Q6UW60	GO:0005802
Q9NPB3	GO:0005886
P31040	GO:0005743
P31040	GO:0005739
Q8N539	GO:0062023
Q6UWV2	GO:0005886
Q14197	GO:0005759
Q14197	GO:0005743
P36507	GO:0005925
P36507	GO:0005783
P36507	GO:0005769
O43318	GO:0005886
O00180	GO:0005887
O00180	GO:0008076
O00180	GO:0005886
P10109	GO:0005759
P10109	GO:0005739
A1L157	GO:0005887
P00390	GO:0005759
P00390	GO:0070062
Q86UW2	GO:0016323
Q86UW2	GO:0005886
Q9Y6H6	GO:0008076
Q9Y6H6	GO:0005886
Q9Y5P1	GO:0005886
Q9UF12	GO:0005743
Q9UF12	GO:0005739
Q9Y376	GO:0070062
Q96LT7	GO:0010494
Q96LT7	GO:0000932
Q96LT7	GO:0005764
Q96LT7	GO:0005776
Q14168	GO:0005886
P18621	GO:0022626
Q9BWE0	GO:0005694
Q8WXF0	GO:0016607
P29972	GO:0005887
P29972	GO:0031965
P29972	GO:0016324
P29972	GO:0070062
P29972	GO:0005886
P29972	GO:0016323
O43615	GO:0005743
Q9UBJ2	GO:0005777
Q8IYT1	GO:0005794
Q12884	GO:0005886
O94778	GO:0005887
O94778	GO:0005886
Q15722	GO:0005887
Q15722	GO:0005886
P09972	GO:1904724
P09972	GO:0070062
Q709F0	GO:0005743
Q709F0	GO:0005739
O75907	GO:0005789
O75907	GO:0035579
Q8IXI1	GO:0005741
Q8IXI1	GO:0005739
O95125	GO:0005730
O95125	GO:0005694
Q6P531	GO:0070062
O60884	GO:0070062
Q96RJ0	GO:0005886
P47804	GO:0005887
P08686	GO:0005789
P50502	GO:0070062
P61916	GO:0070062
P61916	GO:0005764
D3W0D1	GO:0005887
D3W0D1	GO:0005886
Q5JTW2	GO:0036064
O95243	GO:0016607
P06734	GO:0009897
P06734	GO:0005887
P06734	GO:0070062
Q96CS3	GO:0005783
Q96CS3	GO:0005811
Q96CS3	GO:0035578
Q9GZU7	GO:0070062
Q14242	GO:0005887
Q14242	GO:0005886
O43315	GO:0005887
O43315	GO:0005886
P36896	GO:0005887
Q16778	GO:0000786
Q16778	GO:0070062
Q32ZL2	GO:0005887
Q8IZT8	GO:0000139
Q9BVA1	GO:0015630
Q9BVA1	GO:0072686
P02008	GO:0070062
Q96MU7	GO:0005886
Q16671	GO:0005886
Q9H2C8	GO:0005886
Q8IV76	GO:0016607
Q9UGI8	GO:0005886
Q6Q0C0	GO:0005730
Q6Q0C0	GO:0005886
Q3MIN7	GO:0005886
P23193	GO:0005730
P57771	GO:0005886
P50454	GO:0062023
P50454	GO:0005793
A6NFY4	GO:0005635
P07307	GO:0009897
P05107	GO:0101003
P05107	GO:0035579
P05107	GO:0070821
P05107	GO:0009897
P05107	GO:0070062
P05107	GO:0005886
Q9Y5J1	GO:0005730
Q9Y5J1	GO:0031965
P49757	GO:0005925
P35368	GO:0005887
P35368	GO:0031965
P35368	GO:0005886
P36871	GO:1904724
P36871	GO:0070062
O15228	GO:0005782
O15228	GO:0005777
P07998	GO:0070062
Q96EU7	GO:0000139
Q96EU7	GO:0070062
Q9UKF2	GO:0005886
Q9NZM5	GO:0005730
O95389	GO:0005739
Q7Z429	GO:0005783
Q7Z429	GO:0005794
Q9NP59	GO:0005886
Q9NP59	GO:0005887
Q9P109	GO:0000139
Q8N6M3	GO:0030176
Q8N6M3	GO:0005789
Q8IUY3	GO:0031234
Q9H5N1	GO:0036064
Q9H5N1	GO:0005813
Q8WU67	GO:0005886
Q8TCS8	GO:0005739
P54274	GO:0000781
P54274	GO:0005730
Q99985	GO:0005887
Q99985	GO:0070062
P20963	GO:0005886
Q9NYW6	GO:0005886
Q96IK1	GO:0005813
Q9NYV6	GO:0005730
P18089	GO:0005887
P18089	GO:0005886
Q7Z404	GO:0070062
O00566	GO:0005730
O00566	GO:0005694
Q9Y2G5	GO:0005789
Q9P0L0	GO:0035577
Q9P0L0	GO:0005783
Q9P0L0	GO:0000139
Q9P0L0	GO:0005789
Q9P0L0	GO:0005886
P62070	GO:0005925
P62070	GO:0070062
P62070	GO:0005886
Q8IVS8	GO:0005794
Q9HB14	GO:0005887
O00481	GO:0009897
O00481	GO:0005886
Q8IZS7	GO:0005886
O43761	GO:0030672
Q9H9S5	GO:0005794
Q9H9S5	GO:0000139
Q53EZ4	GO:0005813
Q96EY7	GO:0005763
Q96EY7	GO:0005743
Q96EY7	GO:0005739
Q96EY7	GO:0005886
Q16651	GO:0070062
P48050	GO:0016323
P48050	GO:0005886
P00738	GO:1904724
P00738	GO:0035580
P00738	GO:0070062
Q9NVX0	GO:0005813
P21757	GO:0009897
P21757	GO:0005887
Q8N9A8	GO:0005635
Q8N9A8	GO:0031965
P04278	GO:0070062
Q9HC07	GO:0005794
Q9HC07	GO:0032588
Q8TCY5	GO:0005783
Q8TCY5	GO:0005886
Q8WVY7	GO:0005730
O15527	GO:0005759
O15527	GO:0016607
Q9BXS6	GO:0005730
Q9BXS6	GO:0072686
Q15388	GO:0005739
Q9HC62	GO:0005643
Q96P31	GO:0005887
P06340	GO:0005886
P13716	GO:0070062
P48448	GO:0005811
O43868	GO:0005887
O43868	GO:0005886
P35237	GO:0101003
P35237	GO:0062023
P35237	GO:0070821
P35237	GO:0070062
P35237	GO:0005886
P18859	GO:0005743
P18859	GO:0005739
Q86SE9	GO:0005813
Q6PJE2	GO:0031965
Q8N720	GO:0005730
A6NGA9	GO:0005886
Q8N307	GO:0005796
Q8N307	GO:0005886
P30048	GO:0005759
P30048	GO:0005769
O00622	GO:0062023
O43852	GO:0005794
Q14849	GO:0005789
Q9Y448	GO:0072686
Q9Y448	GO:0000776
Q9Y448	GO:0005886
Q1EHB4	GO:0070062
Q1EHB4	GO:0005886
P49619	GO:0005886
Q75N03	GO:0016607
Q5T2T1	GO:0005912
P06870	GO:0070062
P37837	GO:0070062
Q9H6L5	GO:0030176
Q9H6L5	GO:0005730
Q9H6L5	GO:0005783
Q969K3	GO:0005886
Q13162	GO:0005783
Q13162	GO:0070062
Q9NQR9	GO:0005789
P48066	GO:0005887
P48066	GO:0005886
Q9Y5K8	GO:0005813
Q9Y5K8	GO:0035579
Q9Y5K8	GO:0070062
Q9Y5K8	GO:0005886
Q8IXH6	GO:0005776
P39905	GO:0005794
P07602	GO:0043202
P07602	GO:0062023
P07602	GO:0035577
P07602	GO:0070062
P07602	GO:0005764
P07602	GO:0005886
Q86VZ4	GO:0005886
Q13242	GO:0005730
Q13242	GO:0016607
O43427	GO:0016607
O43427	GO:0005739
O95164	GO:0070062
P78369	GO:0005886
P28072	GO:0070062
P28072	GO:0000502
Q9UGK3	GO:0005886
Q96ET8	GO:0030173
Q6P4Q7	GO:0005886
Q8N7X8	GO:0005886
P17568	GO:0005747
P17568	GO:0005758
P17568	GO:0005739
P26572	GO:0033116
P26572	GO:0005794
P26572	GO:0070062
P15260	GO:0005887
P15260	GO:0005886
O15151	GO:0017053
Q9H255	GO:0031901
Q99816	GO:0005730
Q99816	GO:0070062
Q99816	GO:0005769
Q99816	GO:0005886
Q3MUY2	GO:0005789
Q3MUY2	GO:0005886
O00487	GO:0000502
Q9UDX5	GO:0005743
Q9UDX5	GO:0005739
Q8NI17	GO:0005886
P60520	GO:0000139
P60520	GO:0005776
Q9HC21	GO:0005743
Q9HC21	GO:0031305
Q9HC21	GO:0005739
P10074	GO:0000781
Q9BVI4	GO:0005730
Q10472	GO:0033116
Q10472	GO:0005794
Q10472	GO:0005789
Q14232	GO:0005886
P46977	GO:0005789
Q92696	GO:0005886
Q8WWY3	GO:0071005
Q8WWY3	GO:0016607
Q8WWY3	GO:0046540
O60861	GO:0005884
O60861	GO:0005886
Q96BF6	GO:0005739
A0A075B7E8	GO:0009897
A0A075B7E8	GO:0042571
Q86VD9	GO:0005783
Q86VD9	GO:0005789
Q9HAF1	GO:0000776
Q9HAF1	GO:0000786
Q8WVM8	GO:0000139
Q8WVM8	GO:0005801
Q9NZ45	GO:0005741
Q9NZ45	GO:0005739
Q8IXS8	GO:0005886
Q99595	GO:0005743
Q99595	GO:0031305
Q6IEY1	GO:0005887
Q86TB9	GO:0000932
P21730	GO:0005887
P21730	GO:0016323
P21730	GO:0005886
Q16851	GO:0070062
Q969S9	GO:0005759
Q8TD22	GO:0031305
Q8TD22	GO:0005739
Q9NZU1	GO:0005887
Q9NZU1	GO:0005886
P05546	GO:0070062
O75387	GO:0005887
O75387	GO:0005886
Q9UQR1	GO:0005794
P55085	GO:0005794
P55085	GO:0005887
P55085	GO:0005769
P55085	GO:0005886
Q96EE3	GO:0005643
Q96EE3	GO:0005635
Q96EE3	GO:0000776
P01880	GO:0009897
P01880	GO:0070062
P01880	GO:0005886
A1L0T0	GO:0005789
Q9UKU7	GO:0005759
A4QPH2	GO:0005886
Q8N3T1	GO:0005794
Q8N3T1	GO:0000139
A8K5M9	GO:0005886
P98082	GO:0005925
P98082	GO:0005886
P30511	GO:0012507
P30511	GO:0005783
P30511	GO:0000139
P30511	GO:0031901
P30511	GO:0055038
P30511	GO:0005886
P50416	GO:0005741
Q96NE9	GO:0005886
Q9H6D7	GO:0005813
Q92482	GO:0016323
Q92482	GO:0005886
Q9UK08	GO:0005834
Q9UK08	GO:0005886
P33032	GO:0005887
P33032	GO:0005886
P28300	GO:0062023
P46092	GO:0009897
P46092	GO:0005783
P46092	GO:0005887
P12429	GO:0070062
P12429	GO:0005886
Q14677	GO:0005794
Q14677	GO:0005886
P04075	GO:1904724
P04075	GO:0031093
P04075	GO:0015629
P04075	GO:1904813
P04075	GO:0070062
Q9NPC4	GO:0030173
P22732	GO:0005887
P22732	GO:0070062
P22732	GO:0005886
Q92930	GO:0055038
Q92930	GO:0070062
Q92930	GO:0005886
O43670	GO:0000776
P18065	GO:0070062
P59544	GO:0005886
Q9UBX1	GO:0043202
Q9UBX1	GO:0062023
Q9UBX1	GO:0005783
Q9UBX1	GO:0070062
Q9UBX1	GO:0005764
Q9UBX1	GO:0005886
P62273	GO:0070062
P62273	GO:0022627
Q9NR12	GO:0001725
Q9NR12	GO:0015629
Q9NR12	GO:0005925
Q8N4B1	GO:0055037
Q8N4B1	GO:0005802
Q8N4B1	GO:0005769
Q8N5Z0	GO:0005759
P41227	GO:0005730
P13693	GO:0070062
Q9UBU8	GO:0016607
Q9UBU8	GO:0000786
P0DUB6	GO:0070062
Q96A28	GO:0009897
P47874	GO:0030424
Q9NP81	GO:0005759
Q9NP81	GO:0005739
Q14194	GO:0005813
Q7KYR7	GO:0009897
Q7KYR7	GO:0005887
Q7KYR7	GO:0005886
Q9UHQ9	GO:0005789
Q9UHQ9	GO:0070062
Q9UHQ9	GO:0005739
Q9UHQ9	GO:0005886
P02766	GO:0035578
P02766	GO:0070062
Q6PIW4	GO:0070062
Q8N2K0	GO:0005789
Q9UKJ0	GO:0005887
Q9UKJ0	GO:0005886
Q8TEZ7	GO:0005794
Q8TEZ7	GO:0005886
Q9HB71	GO:0070062
P54886	GO:0005743
Q96DM3	GO:0031902
Q9UJ68	GO:0070062
Q9UJ68	GO:0015629
Q9UJ68	GO:0005886
Q9UKM7	GO:0005783
Q9UKM7	GO:0005794
Q9BRJ2	GO:0005743
Q9BRJ2	GO:0005739
Q9UKL2	GO:0005887
Q8N1N2	GO:0005886
Q9Y324	GO:0005730
Q9Y375	GO:0005747
Q9Y375	GO:0005743
Q9Y375	GO:0005739
Q96FV2	GO:0070062
P02786	GO:0055037
P02786	GO:0005887
P02786	GO:0009897
P02786	GO:0070062
P02786	GO:0005886
P24310	GO:0005739
P10636	GO:0030425
P10636	GO:0015630
P10636	GO:0016607
P10636	GO:0005739
P01111	GO:0005794
P01111	GO:0000139
P01111	GO:0005789
P01111	GO:0070062
P01111	GO:0005886
P29017	GO:0005794
P29017	GO:0005783
P29017	GO:0005887
P29017	GO:0009897
P29017	GO:0005886
Q9HBI1	GO:0030027
Q9HBI1	GO:0015629
P54710	GO:0070062
P54710	GO:0005886
Q7L5N7	GO:0005811
Q7L5N7	GO:0005789
Q9UM21	GO:0005793
Q9UM21	GO:0005783
Q9UM21	GO:0000139
Q9UM21	GO:0070062
Q96PG8	GO:0005739
Q96PG8	GO:0005764
Q8NFH3	GO:0016607
Q8NFH3	GO:0005643
Q8NFH3	GO:0005635
Q8NFH3	GO:0000776
O00499	GO:0015629
O00499	GO:0030424
O00499	GO:0008021
Q99986	GO:0005730
P30874	GO:0005887
P30874	GO:0005886
Q96K78	GO:0005887
O00391	GO:1904724
O00391	GO:0005794
O00391	GO:0031093
O00391	GO:0000139
O00391	GO:0030173
O00391	GO:0070062
Q01362	GO:0009897
Q01362	GO:0005887
