Protein	Term
Q92826	GO:0000122
Q92826	GO:0009611
Q99961	GO:0007417
P18065	GO:0090090
Q9NR12	GO:0007507
Q9NR12	GO:0030036
Q8N4B1	GO:0042147
P01298	GO:0007218
P01298	GO:0009306
Q93086	GO:0007399
O43513	GO:0060261
O43513	GO:0051123
Q96LT9	GO:0000398
Q9UBU8	GO:0016575
Q8IZJ0	GO:0098586
Q8IZJ0	GO:0051607
Q8IZJ0	GO:0045087
Q7Z7A4	GO:0006954
Q14194	GO:0007399
Q9UKJ0	GO:0007169
Q9HB71	GO:0007507
Q9UJ68	GO:0034599
Q9UKM7	GO:0030433
Q9Y5P8	GO:0006470
Q6PI98	GO:0006275
Q9UKL2	GO:0007608
P28039	GO:0050728
P45985	GO:0000165
P45985	GO:0071260
Q9Y375	GO:0006120
Q9Y375	GO:0032981
P02786	GO:0051092
P02786	GO:0006879
P02786	GO:0031334
P02786	GO:0043123
P17096	GO:0008285
O95992	GO:0008203
P10636	GO:0006919
B1AKI9	GO:0016525
P01111	GO:0000165
P01111	GO:0001938
Q9NUD5	GO:0051607
Q9UM21	GO:0006487
Q96PG8	GO:0006919
Q96PG8	GO:0006915
Q06124	GO:0007507
Q06124	GO:0006470
Q06124	GO:0070374
Q06124	GO:0007420
Q8N114	GO:0043123
O00499	GO:0006897
O00499	GO:0043065
O00499	GO:0000122
P23677	GO:0046854
P23677	GO:0071277
Q99986	GO:0046777
Q99986	GO:0018105
Q96K78	GO:0007189
Q92844	GO:0071356
Q92844	GO:0051607
Q08708	GO:0006968
Q9UN36	GO:0021762
O00748	GO:0006805
Q495N2	GO:1902600
P54252	GO:0007268
P54252	GO:0030036
P54252	GO:0016579
Q8NGA6	GO:0007268
O43463	GO:0045786
O43463	GO:0042149
O75159	GO:0046854
O43581	GO:0071277
Q6P5Q4	GO:0007015
Q6P5Q4	GO:0006936
P14778	GO:0032729
Q8NG11	GO:0072659
Q9P2X0	GO:0005975
Q9NZ09	GO:0036258
Q13772	GO:0008584
P31483	GO:0000381
Q9NPD5	GO:0006805
P35558	GO:0018105
P22309	GO:0006805
P30304	GO:0000079
P30304	GO:0000082
Q9Y2Y8	GO:0032757
Q86WK7	GO:0007420
Q06330	GO:0000122
Q8NH51	GO:0007608
Q92819	GO:0071356
Q92819	GO:0071347
Q6NUK1	GO:0034599
Q6NUK1	GO:0071277
P49685	GO:0001525
O15480	GO:0000122
P43115	GO:0006954
P43115	GO:0007189
P50990	GO:0050821
P50990	GO:0061077
Q9Y256	GO:0000165
P61313	GO:0002181
P05121	GO:0030336
P05121	GO:0071222
P05121	GO:0032757
P05121	GO:0050829
P05121	GO:0050729
P05121	GO:0045766
P05121	GO:0001525
Q7RTS5	GO:1902600
Q15048	GO:0032088
Q99879	GO:0006334
Q8WTW4	GO:0010508
Q8IUH5	GO:0043123
P53803	GO:0006366
P20264	GO:0007417
A0A0C4DH36	GO:0006958
A0A0C4DH36	GO:0006911
A0A0C4DH36	GO:0050871
A0A0C4DH36	GO:0006910
A0A0C4DH36	GO:0045087
Q96PD2	GO:0030308
Q5EG05	GO:0051092
Q5EG05	GO:0071456
Q5EG05	GO:0043154
Q5EG05	GO:0032091
Q5EG05	GO:0043123
P49326	GO:0006805
Q9UEE5	GO:0043065
O14894	GO:2000045
P47898	GO:0007268
Q4VC05	GO:2000045
P24468	GO:0000122
Q01851	GO:0043524
P11940	GO:0000398
P52657	GO:0060261
P52657	GO:0006367
P52657	GO:0051123
Q9UJU2	GO:0001649
Q08334	GO:0006954
Q08334	GO:0098586
P54578	GO:0051092
P54578	GO:0016579
Q15543	GO:0060261
Q15543	GO:0006366
Q15543	GO:0051123
P14854	GO:0021762
Q9BVK6	GO:0006888
A6NNY8	GO:0051607
Q13277	GO:0006887
O75388	GO:0007200
O75388	GO:0007204
P49810	GO:0016485
Q7RTS9	GO:0007030
A1L188	GO:0032981
Q9P0N9	GO:0090630
Q96Q80	GO:0030433
Q13418	GO:0007160
Q13418	GO:0090263
Q13418	GO:0007229
Q9BRB3	GO:0005975
P18124	GO:0002181
P18124	GO:0042273
P18124	GO:0006364
Q9Y243	GO:0018105
Q9Y243	GO:0001938
Q16629	GO:0000398
Q96MU6	GO:0000122
P46782	GO:0002181
Q13571	GO:0006919
Q14457	GO:0010508
Q14457	GO:0014068
Q14457	GO:0016241
Q14457	GO:0007080
Q14457	GO:0006968
Q16543	GO:0000079
P52272	GO:0000398
Q6ZVN8	GO:0030509
Q9NPB9	GO:0019722
Q9NPB9	GO:0007204
Q8N1E2	GO:0050830
Q969G3	GO:2000045
Q9UK05	GO:0006879
Q9UK05	GO:0030308
Q9UK05	GO:0032757
Q9UK05	GO:0001938
Q9UK05	GO:0016525
Q9UK05	GO:0010862
Q9UK05	GO:0045766
P20809	GO:0033138
O00141	GO:0018105
P23760	GO:0006915
O00445	GO:0007268
O00445	GO:0071277
O15315	GO:0000724
Q14344	GO:0007189
Q14344	GO:0007266
P49748	GO:0030855
Q9NTX5	GO:0006635
P19484	GO:0010508
Q9HBH0	GO:0007015
Q9HBH0	GO:0051056
Q9HBH0	GO:0008360
P01591	GO:0002250
P01591	GO:0045087
O95619	GO:0000278
P21917	GO:0007268
P21917	GO:0043406
P21917	GO:0007187
Q9NYL2	GO:0018105
O15287	GO:0006513
Q04864	GO:0006954
Q04864	GO:0043123
Q04864	GO:0045087
Q3LFD5	GO:0016579
Q86WN2	GO:0098586
Q86WN2	GO:0002250
P20827	GO:0007411
P20827	GO:0050821
O75897	GO:0006805
Q9NX09	GO:0006915
Q8N8Y2	GO:0016241
P78556	GO:0070098
P78556	GO:0071346
P78556	GO:0070374
P78556	GO:0006954
P78556	GO:0071347
Q71UM5	GO:0006919
Q9Y5C1	GO:0042632
Q9Y5C1	GO:0008203
Q9Y5C1	GO:0007229
Q9Y5C1	GO:0045766
Q9Y624	GO:0072659
Q9Y624	GO:0071260
Q9Y624	GO:0006954
Q1W6H9	GO:0051897
Q8TBM8	GO:0030433
Q86SZ2	GO:0006888
P12544	GO:0043065
P12544	GO:0006915
Q9H875	GO:0006469
Q9Y2K1	GO:0000122
Q6P1J9	GO:0008285
Q6P1J9	GO:0032968
Q6P1J9	GO:0000122
Q92688	GO:0006334
Q92688	GO:0006919
Q8IXS2	GO:0060271
Q13642	GO:0007517
Q13642	GO:0030308
P51668	GO:0031398
P51668	GO:0000122
P51668	GO:0070936
P30531	GO:0007268
P30531	GO:0035725
O75072	GO:0008285
O75072	GO:0007517
O15119	GO:0000122
O15119	GO:0007417
O15119	GO:0090398
O15264	GO:0032755
O15264	GO:0018105
P17676	GO:0006954
P17676	GO:0000122
O60563	GO:0032968
O60563	GO:0006366
O60563	GO:0000079
Q13895	GO:0006364
P37088	GO:0035725
P0CF74	GO:0050853
P0CF74	GO:0006911
P0CF74	GO:0006910
P0CF74	GO:0002250
P0CF74	GO:0045087
P48167	GO:0007218
O43143	GO:0043123
O43143	GO:0051607
P30542	GO:0007399
P30542	GO:0097190
Q13158	GO:0006915
Q13158	GO:0071260
Q13158	GO:0097190
Q13158	GO:0043065
Q13158	GO:0032760
Q13158	GO:0051607
Q13158	GO:0032757
Q13158	GO:0043123
Q8IVH2	GO:0000122
P29353	GO:0007169
Q8WXH6	GO:0072659
Q96CT7	GO:0006366
P06730	GO:0000082
Q07352	GO:0071356
Q07352	GO:0000165
Q07352	GO:0071456
Q07352	GO:0009611
Q96GY3	GO:0000122
P11413	GO:0034599
P11413	GO:0021762
Q1ZZU3	GO:0000724
P52597	GO:0000398
Q09161	GO:0032968
Q09161	GO:0051607
Q09161	GO:0000398
Q8N680	GO:0000122
Q9Y4K3	GO:0051092
Q9Y4K3	GO:0071222
Q9Y4K3	GO:0046330
Q9Y4K3	GO:0031398
Q9Y4K3	GO:0000122
Q9Y4K3	GO:0043123
Q9Y4K3	GO:1901224
A5D8V6	GO:0090148
A5D8V6	GO:0016236
A5D8V6	GO:0036258
P14136	GO:0045109
Q9UF56	GO:0031146
Q9UF56	GO:0000086
Q9Y2R9	GO:0032543
Q969U6	GO:0031146
P51460	GO:0007283
Q4VXA5	GO:0006919
O60477	GO:0045786
Q7Z7D3	GO:0050852
P51955	GO:0000278
P51955	GO:0046777
Q99674	GO:0008285
P23771	GO:0071356
P23771	GO:0000122
P23771	GO:0010595
P23771	GO:0050728
P23771	GO:0051897
P23771	GO:1902895
P23771	GO:0045786
Q8N966	GO:0006612
P09016	GO:0009952
Q8TDE3	GO:0050830
P05091	GO:0005975
P82663	GO:0032543
P61604	GO:0001649
P61604	GO:0006919
P17661	GO:0045109
Q96J87	GO:0000381
Q8IUB3	GO:0045087
Q9NRA1	GO:0014068
Q9NRA1	GO:0043406
Q9NRA1	GO:0070374
Q96M20	GO:0007283
P24588	GO:0007268
Q6UXT8	GO:0070374
Q9H7L9	GO:0030336
Q9H7L9	GO:0016575
Q9H7L9	GO:0043065
Q9H7L9	GO:0000122
Q9H7L9	GO:0021762
Q9H7L9	GO:0030512
O43164	GO:0046330
O43164	GO:0045087
O00198	GO:0043065
Q9H9P2	GO:0007517
Q9NW64	GO:0000398
Q96LZ3	GO:0006470
O43541	GO:0008285
O43541	GO:0007179
O43541	GO:0030509
O43541	GO:0060395
O43541	GO:0030512
P01766	GO:0006958
P01766	GO:0006911
P01766	GO:0050871
P01766	GO:0006910
P01766	GO:0045087
P82650	GO:0032543
O43281	GO:0007169
Q96PD5	GO:0050830
Q96PD5	GO:0045087
P36402	GO:0060070
Q9UBM8	GO:0006487
Q6P050	GO:0000086
P52594	GO:0045109
Q9UBV7	GO:0006487
Q5TAB7	GO:0000122
P48065	GO:0035725
P51685	GO:0019722
P51685	GO:0007204
Q8IYI8	GO:0000122
Q8NE63	GO:0018107
Q8NE63	GO:0018105
Q9NSK7	GO:0006915
Q9NY97	GO:0016266
P02750	GO:0001938
Q99704	GO:0007169
Q9UI95	GO:0007015
Q9UI95	GO:0090090
Q9UI95	GO:0033138
Q9UI95	GO:0000122
P02675	GO:0070374
P42126	GO:0006635
Q53EL6	GO:1901224
Q53EL6	GO:0030509
Q16586	GO:0007517
Q16586	GO:0006936
O15514	GO:0006367
O15514	GO:0006366
O95067	GO:0000079
P50991	GO:0050821
P50991	GO:0061077
Q96GM5	GO:2000045
O00204	GO:0008285
O00204	GO:0008203
Q96JB5	GO:0032088
Q96JB5	GO:0031398
Q96JB5	GO:0000079
Q6AZZ1	GO:0010508
Q6AZZ1	GO:0051092
Q6AZZ1	GO:0032880
Q6AZZ1	GO:0043123
Q6AZZ1	GO:0045087
Q14140	GO:0030308
Q99742	GO:0007417
Q9H469	GO:0031146
O76036	GO:0006968
Q9NVD7	GO:0060271
Q9NVD7	GO:0050821
Q13094	GO:0007169
Q15819	GO:0070534
Q15819	GO:0006282
Q9UL15	GO:0050821
Q9UL15	GO:0007030
Q9BQ67	GO:0006334
Q9BQ67	GO:0006260
Q9UBX5	GO:0007160
O00590	GO:0019722
O00590	GO:0007204
Q99456	GO:0030855
Q99456	GO:0008544
Q99456	GO:0007601
Q5T764	GO:0051607
Q14186	GO:0006366
Q01094	GO:0000122
Q01094	GO:0043065
Q01094	GO:0000082
Q01094	GO:2000045
Q969H6	GO:0006364
Q9Y5Y0	GO:0006879
Q96GC9	GO:0098609
Q9UBK9	GO:0050821
Q9UBK9	GO:0000122
Q8NFX7	GO:0006887
Q14585	GO:0006366
Q14585	GO:0000122
Q14714	GO:0006936
Q8NBR0	GO:0045786
Q7Z7L7	GO:0032436
Q5SQI0	GO:0060271
A6NK06	GO:0071222
Q0ZLH3	GO:0007605
Q9BRD0	GO:0000398
P14210	GO:0000278
P14210	GO:0014068
P14210	GO:0043154
Q9Y3E7	GO:0036258
Q9Y3E7	GO:0016236
Q9Y3E7	GO:0090148
Q9Y3E7	GO:0007080
Q9GZL7	GO:0042273
P50548	GO:0000122
O95741	GO:0071277
P20592	GO:0051607
P78396	GO:0007283
P78396	GO:0000079
P45452	GO:0022617
Q9UJT1	GO:0000278
P23415	GO:0007218
P23415	GO:0042391
P23415	GO:0007268
Q9ULZ3	GO:0071356
Q9ULZ3	GO:0071222
Q9ULZ3	GO:0006915
Q9ULZ3	GO:0032731
Q9ULZ3	GO:0046330
Q9ULZ3	GO:0032760
Q9ULZ3	GO:0043065
Q9ULZ3	GO:0051607
Q9ULZ3	GO:0032755
Q9ULZ3	GO:0032757
Q9ULZ3	GO:0050829
Q9ULZ3	GO:0006919
Q9ULZ3	GO:0050729
Q9ULZ3	GO:0071347
Q9ULZ3	GO:0032088
Q9H3M9	GO:0016579
P07766	GO:0050852
P07766	GO:0042110
P07766	GO:0007169
P07766	GO:0002250
Q9NXK8	GO:0031146
Q9NXK8	GO:0000086
Q8N143	GO:0000122
Q15125	GO:0008203
Q96BT3	GO:0000278
Q9Y2E8	GO:0071805
Q8IWE4	GO:0043065
Q8IWE4	GO:0030308
P08865	GO:0002181
P49459	GO:0051865
Q01081	GO:0000398
P31267	GO:0009952
Q92785	GO:0006915
Q92785	GO:0097190
Q92785	GO:0000122
Q92785	GO:0007399
Q92785	GO:2000045
P62253	GO:0070534
P62253	GO:0070936
Q7Z4H4	GO:0045766
Q7Z4H4	GO:0001525
P49238	GO:0019722
P49238	GO:0009611
P49238	GO:0006968
P49238	GO:0007204
Q969P6	GO:0006260
Q9UPT9	GO:0006282
Q9UPT9	GO:0016579
Q9NPA8	GO:0043966
O60258	GO:0007399
Q5W0Z9	GO:0006612
O95025	GO:0007411
P61201	GO:0006366
P04629	GO:0051092
P04629	GO:0008285
P04629	GO:0007169
P04629	GO:0070374
P17252	GO:0097190
P17252	GO:0018105
P17252	GO:0001938
P17252	GO:0045766
P61204	GO:0006890
O95182	GO:0006120
O95182	GO:0042776
Q99733	GO:0006334
P25100	GO:0007200
P25100	GO:0007204
Q9UBL9	GO:0007605
Q96RU8	GO:0006469
Q96RU8	GO:0032436
Q6AI14	GO:0071805
P20783	GO:0043406
P20783	GO:0033138
P20783	GO:0090630
P20783	GO:0007169
P20783	GO:0043524
P20783	GO:0007399
O60931	GO:0007420
Q92583	GO:0071356
Q92583	GO:0070374
Q92583	GO:0006954
Q92583	GO:0071347
Q9HAU4	GO:0030512
P61106	GO:0032880
Q08881	GO:0050853
Q08881	GO:0042110
Q08881	GO:0002250
Q08881	GO:0006968
Q9Y4K0	GO:0000122
P00734	GO:0009611
Q9HB29	GO:0006968
Q93062	GO:0010862
Q8N3Y7	GO:0000122
Q9Y6M9	GO:0006120
Q9Y6M9	GO:0007605
Q9Y6M9	GO:0032981
Q9Y6M9	GO:0042776
P46527	GO:0008285
P46527	GO:2000045
P46527	GO:0000079
P46527	GO:0030308
P46527	GO:0000082
P46527	GO:0090398
Q96F44	GO:0045087
Q01101	GO:0000122
Q12893	GO:0008285
Q12893	GO:0006890
P53041	GO:0000278
P53041	GO:0000165
P53041	GO:0006470
P31944	GO:0008544
P46736	GO:0006282
P46736	GO:0016579
Q12948	GO:0007507
Q96MF7	GO:0090398
Q9NSK0	GO:0007018
Q9BWD1	GO:0006635
Q6NZY4	GO:0000398
Q14161	GO:0007420
P33151	GO:0031334
P33151	GO:0007179
P33151	GO:0070830
P33151	GO:0045766
P33151	GO:0050728
P29279	GO:0046330
P29279	GO:0008544
P29279	GO:0070374
P29279	GO:0009611
A8K0S8	GO:0007420
Q9NX61	GO:0034599
Q8N9V2	GO:0010508
Q8N9V2	GO:0032880
Q8N9V2	GO:0043123
Q8N9V2	GO:0045087
P47871	GO:0007189
Q15542	GO:0006367
Q15542	GO:0051123
Q15542	GO:0060261
Q15542	GO:0043966
A5PLN9	GO:0006888
O60347	GO:0090630
O15041	GO:0043524
O15041	GO:0007411
P07196	GO:0045109
Q14209	GO:0006367
P0DMS8	GO:0030336
P0DMS8	GO:0008285
P0DMS8	GO:0009611
P0DMS8	GO:0032088
O95707	GO:0006364
Q15973	GO:0000122
P63173	GO:0002181
Q99999	GO:0006487
P53677	GO:0006897
P17844	GO:0000381
P17844	GO:0000398
P17844	GO:0000122
P17844	GO:0030509
P62807	GO:0006334
P62807	GO:0061844
Q99471	GO:0090090
P19878	GO:0006968
P19878	GO:0045087
Q6P4F1	GO:0007399
I0J062	GO:0043065
A8MPX8	GO:0006470
O75832	GO:0030307
O75832	GO:0000122
O75832	GO:0032436
O75832	GO:0032088
Q10589	GO:0030336
Q10589	GO:0051607
Q10589	GO:0043123
Q10589	GO:0045071
Q10589	GO:0030308
Q10589	GO:0045087
O43680	GO:0000122
P43363	GO:0000122
Q9UBS8	GO:0032436
Q8N138	GO:0010508
P13984	GO:0006367
Q9H8X9	GO:0006612
Q9UBS3	GO:0030433
Q9H6Z9	GO:0071456
Q9H6Z9	GO:0006915
P40227	GO:0050821
P40227	GO:0061077
O75438	GO:0006120
O75438	GO:0032981
O75438	GO:0042776
Q6P1K2	GO:0006366
P40429	GO:0002181
P40429	GO:0071346
P40429	GO:0017148
Q96M61	GO:0000122
A0A087WSY4	GO:0050853
A0A087WSY4	GO:0006958
A0A087WSY4	GO:0006911
A0A087WSY4	GO:0050871
A0A087WSY4	GO:0006910
A0A087WSY4	GO:0045087
P08833	GO:0090090
P17302	GO:0043123
P16284	GO:0098609
P03956	GO:0022617
P03956	GO:0031334
P24387	GO:0006954
P24387	GO:0071356
A7E2F4	GO:0007030
Q8TAS1	GO:0046777
Q8TAS1	GO:0018105
O75603	GO:0006366
Q8TBA6	GO:0007030
P51168	GO:0035725
P29373	GO:0008544
Q9Y5U9	GO:0006888
P35813	GO:0090263
P35813	GO:0000122
P35813	GO:0043123
P35813	GO:0030512
Q9H0V9	GO:0006888
Q9H0V9	GO:0007030
P61758	GO:0050821
I6L899	GO:0007030
Q9BQB6	GO:0006805
Q8NE35	GO:0000122
Q8NE35	GO:0017148
P54849	GO:0008544
B2RXH4	GO:0032968
Q12946	GO:0007507
Q99542	GO:0022617
Q06609	GO:0000724
Q06609	GO:0051865
P10826	GO:0000122
Q15051	GO:0060271
O00213	GO:0043065
O43677	GO:0042776
P01042	GO:0043065
P01042	GO:0007204
P62079	GO:0072659
P63244	GO:0031334
P63244	GO:0043065
P63244	GO:0032091
P63244	GO:0030308
Q8NGG5	GO:0007608
Q8WXF5	GO:0007601
Q04206	GO:0051092
Q04206	GO:0071356
Q04206	GO:0051607
Q04206	GO:0000122
Q04206	GO:0032757
Q04206	GO:0007218
Q04206	GO:1901224
Q04206	GO:0006954
Q04206	GO:0071347
Q04206	GO:0006968
Q04206	GO:0045087
P51878	GO:0021762
P51878	GO:0006919
P51878	GO:0006915
P51878	GO:0071260
P10082	GO:0007218
Q9UKB1	GO:0031146
Q9H6T3	GO:0050821
P41223	GO:0000398
Q9P286	GO:0006915
Q9P104	GO:0007169
P38484	GO:0098586
A0JLT2	GO:0060261
A0JLT2	GO:0032968
Q9H5Z1	GO:0000398
Q96LZ2	GO:0000122
Q8IUB2	GO:0045087
P08243	GO:0042149
Q9UHV2	GO:0000079
Q9Y2G2	GO:0032731
Q9Y2G2	GO:0051607
Q9Y2G2	GO:0032088
Q13794	GO:0071456
Q13794	GO:0006915
Q13794	GO:0042149
Q13794	GO:0051607
Q13794	GO:0043065
Q96B02	GO:0006513
Q96C34	GO:0090630
P39019	GO:0002181
P39019	GO:0061844
P39019	GO:0006364
P11597	GO:0008203
Q330K2	GO:0032981
Q8IZS6	GO:0007018
P05129	GO:0018105
P01375	GO:0032757
P01375	GO:1901224
P01375	GO:0051092
P01375	GO:0031334
P01375	GO:0043154
P01375	GO:0043406
P01375	GO:0043123
P01375	GO:0006954
P01375	GO:1902895
P01375	GO:0000165
P01375	GO:0032731
P01375	GO:0032755
P01375	GO:0072659
P01375	GO:0043065
P01375	GO:0000122
P01375	GO:0070374
P01375	GO:0050729
O95670	GO:0016241
Q9HB15	GO:0071805
Q15050	GO:0007080
Q15050	GO:0042273
P14373	GO:0010508
P14373	GO:0051092
P14373	GO:0032720
P14373	GO:0045087
P14373	GO:0007283
P14373	GO:0032880
P14373	GO:0032729
P14373	GO:0043123
P14373	GO:0070534
P14373	GO:0006469
P14373	GO:0042147
Q16236	GO:0071356
Q16236	GO:0034599
P55212	GO:0030855
P55212	GO:0043065
P55212	GO:0006915
P36954	GO:0006367
P36954	GO:0006366
P62491	GO:0006887
P62491	GO:0007080
P62491	GO:0072659
P62491	GO:0036258
Q9NPJ1	GO:0007507
Q8IZC4	GO:0051092
Q5GAN6	GO:0050830
P05090	GO:0001525
P51649	GO:0007417
Q5UCC4	GO:0045766
Q5UCC4	GO:0001938
Q96IG2	GO:0031146
P56282	GO:0006260
Q8TC07	GO:0090630
O43674	GO:0006120
O43674	GO:0032981
O43674	GO:0042776
Q86YC3	GO:0007179
O95751	GO:0008285
O95751	GO:0071222
Q8N474	GO:0071356
Q8N474	GO:0030336
Q8N474	GO:0071456
Q8N474	GO:0008285
Q8N474	GO:0043065
Q8N474	GO:0090263
Q8N474	GO:0030307
Q8N474	GO:0090090
Q8N474	GO:0060070
Q8N474	GO:0071347
Q8N474	GO:0030308
P43235	GO:0022617
Q8N752	GO:0090090
Q8N752	GO:0018105
Q9UNF1	GO:0000122
Q9BYE4	GO:0008544
Q712K3	GO:0070936
Q712K3	GO:0006513
P55345	GO:0043065
P27348	GO:0021762
P49023	GO:0007179
Q15612	GO:0007608
P15976	GO:0008584
P15976	GO:0000122
P02794	GO:0006879
P02545	GO:0071456
P02545	GO:0090398
P52435	GO:0006366
Q9NZN8	GO:0000122
Q58FF7	GO:0050821
Q9P1A2	GO:0006470
Q14532	GO:0008544
Q14532	GO:0045109
Q9NQ40	GO:0007605
P21462	GO:0006954
P21462	GO:0007200
P21462	GO:0007204
P63167	GO:0021762
Q8TDR0	GO:0060271
Q96FV9	GO:0006915
P78543	GO:0008285
P78543	GO:0017148
A8MWD9	GO:0000398
O43866	GO:0006968
Q01453	GO:0007268
Q9UH65	GO:0051056
O95069	GO:0071805
Q9H992	GO:0050821
Q9H992	GO:0051865
P23560	GO:0033138
P23560	GO:0007169
P23560	GO:0043524
P23560	GO:0007399
P61289	GO:2000045
Q9UQM7	GO:0051092
Q8N6T7	GO:0000122
Q8NH90	GO:0007608
Q9HCN2	GO:0006915
P51948	GO:0006366
P51948	GO:0000079
P51948	GO:2000045
P25929	GO:0007187
Q9UGP8	GO:0006612
P12004	GO:0030855
Q9Y6A2	GO:0006805
Q9Y6A2	GO:0007399
Q02535	GO:0000122
O95503	GO:0000122
Q5JR12	GO:0006470
Q9HAW0	GO:0034599
Q5VWT5	GO:0050852
Q5VWT5	GO:0007229
Q5VWT5	GO:0072659
Q96RQ1	GO:0006888
Q96RQ1	GO:0006890
P51572	GO:0006888
P51572	GO:0007204
Q9NZQ3	GO:0006897
P13747	GO:0002250
P13747	GO:0032760
Q99735	GO:0050729
P63208	GO:0031146
Q99706	GO:0006968
P10635	GO:0006805
Q14258	GO:0051092
Q14258	GO:0006513
Q14258	GO:0030433
Q14258	GO:0043123
Q14258	GO:0045087
Q13530	GO:0051607
P21673	GO:0001525
Q99687	GO:0007420
Q9BRR6	GO:0005975
Q8NG78	GO:0007608
Q96AZ6	GO:0045071
Q96AZ6	GO:0051607
Q9UNA3	GO:0005975
P62258	GO:0000165
P62258	GO:0021762
P50238	GO:0007507
P01871	GO:0006911
P01871	GO:0006910
P01871	GO:0002250
Q7Z6K1	GO:0045786
Q9NZH8	GO:0071222
Q08648	GO:0061844
Q08648	GO:0007283
P62829	GO:0000122
Q8IWS0	GO:0000122
P50120	GO:0008544
O60508	GO:0000398
P67936	GO:0007015
P67936	GO:0001649
P67936	GO:0006936
P48745	GO:0030308
P48745	GO:0001525
Q9BQA9	GO:0045087
Q9GZY4	GO:0032981
Q04743	GO:0007420
Q04743	GO:0007417
O95139	GO:0006120
O95139	GO:0032981
O95139	GO:0042776
Q02543	GO:0002181
Q9H222	GO:0042632
P35408	GO:0050728
P35408	GO:0007204
P37173	GO:0006915
P37173	GO:0007179
P37173	GO:0018105
P37173	GO:0010862
P37173	GO:0018107
P37173	GO:0007507
Q6STE5	GO:2000045
Q9H2G4	GO:0045786
Q9H2G4	GO:0030308
O75528	GO:0006282
O75528	GO:0043966
Q9UJD0	GO:0042391
Q496M5	GO:0000278
Q496M5	GO:2000045
Q13526	GO:0030512
P30872	GO:0007218
O14512	GO:0046854
Q8WW35	GO:0060271
Q8WW35	GO:0007018
P51991	GO:0000398
O43679	GO:0007399
O43679	GO:0000122
P18077	GO:0002181
P18077	GO:0042273
P18077	GO:0006364
Q15750	GO:0006470
Q9Y603	GO:0000122
P40937	GO:0006260
Q9UBD5	GO:0006275
Q9UBD5	GO:0006260
P27338	GO:0021762
P08047	GO:0045766
Q9Y696	GO:0030336
Q9Y696	GO:0071277
P14635	GO:0007080
P14635	GO:0000079
P14635	GO:0000086
P63279	GO:0000122
O95972	GO:0010862
O95972	GO:0060395
O95972	GO:0030509
O75807	GO:0006915
Q96A33	GO:0001649
P09234	GO:0000398
P02818	GO:0001649
Q7Z628	GO:0051056
Q7Z628	GO:0043065
Q15052	GO:0006915
P0DOY2	GO:0050853
P0DOY2	GO:0006911
P0DOY2	GO:0006910
P0DOY2	GO:0045087
Q9UMS4	GO:0070534
Q9UMS4	GO:0000398
Q6QEF8	GO:0007015
O14978	GO:0000122
Q9NZA1	GO:0007605
P23763	GO:0006906
Q5SSJ5	GO:0071456
Q8N4A0	GO:0016266
P05026	GO:1902600
P05026	GO:0050821
P05026	GO:0035725
Q13133	GO:0050728
Q13133	GO:0042632
Q13133	GO:0071222
Q13133	GO:0000122
A0A0B4J1V6	GO:0050853
A0A0B4J1V6	GO:0050871
A0A0B4J1V6	GO:0006910
A0A0B4J1V6	GO:0045087
O60609	GO:0007399
Q9UKT5	GO:0031398
Q9UKT5	GO:0031146
O95376	GO:0070534
O95376	GO:0032436
O95376	GO:0070936
P15529	GO:0042102
P15529	GO:0002250
Q92597	GO:0071456
Q9P0L2	GO:0018105
Q9H0R6	GO:0032543
Q15399	GO:0006954
Q969S3	GO:0046330
Q969S3	GO:0042273
Q969S3	GO:0043065
Q8N8I0	GO:0007169
P25101	GO:0007204
Q06187	GO:0051092
Q06187	GO:0019722
Q06187	GO:0097190
Q06187	GO:0002250
Q9H171	GO:0051607
Q13627	GO:0018107
Q13627	GO:0007399
Q13627	GO:0018105
Q8TB68	GO:0043065
P16050	GO:0070374
P16050	GO:0071277
Q96T25	GO:0007417
Q6ZVX7	GO:0030433
Q6ZVX7	GO:0031146
P29536	GO:0006936
Q9BT17	GO:0032543
P30988	GO:0007189
P30988	GO:0033138
P30988	GO:0070374
P30988	GO:0051897
P30988	GO:0007204
Q96BN8	GO:0045087
Q96BN8	GO:0050728
Q96BN8	GO:0032088
Q68D10	GO:0006334
O75112	GO:0007507
O75112	GO:0030036
P04179	GO:0008285
P04179	GO:0043524
P04179	GO:0034599
P37198	GO:0008285
P37198	GO:0007080
